rating,poi_id,user_id
5,6329728,34244979
3,4163,56385625
5,87642,95073482
4,5401745,656637
4,11897,611241
5,16305,86842622
3,5503580,70688344
3,6260847,69376464
3,6628602,88750762
5,21135,5025060
3,7385754,5361561
4,4807,92984249
3,301661,80096886
3,6377299,5151986
1,3499,38093518
4,5428043,722921
3,5439831,48142357
5,22053,75892404
4,22126,70212904
3,6327701,38030042
5,25550981,91612806
4,21351,5578742
4,502307,30096475
5,33531032,845174
1,21349,19461232
5,5877378,45034782
5,6916,74531719
5,3515,93848002
4,9423,85065582
2,5426220,79657676
5,27786,52430336
1,3474,54713972
5,404,33775602
3,6627963,1381100473
5,2000,91914556
5,6375724,5350202
3,5426140,33104470
3,6903683,59592617
3,9977,73222195
5,3746,62843418
5,6627769,62260335
4,6936,50891966
5,6325532,72917152
4,6327699,17064022
5,7332,88788283
3,22922,53152326
4,6329341,79870039
5,11437491,86921783
5,6796690,294305
3,5435145,19592241
5,15175,32160070
4,11897,19085538
5,4016,90428568
5,15182,87748129
5,5426891,95638333
5,6331250,17409651
2,21642,17487294
3,5476,17294611
3,5435446,63260167
4,41538,10960969
3,78074,61195977
5,2651,42004034
5,6588463,75639655
3,4061,266064
5,5426662,93044542
5,5439416,89599147
4,6331965,49451172
1,6910,898120
2,3326,52968554
4,11907,34688807
4,30203,42042559
3,2651,84768932
5,314724,86411354
5,5437415,93622965
5,6018008,68320183
1,6329090,19158849
4,3527,93293810
5,6329636,19867746
5,26315,94111046
5,6302266,61548092
5,3241,76288322
5,6627897,37252549
4,78074,52339110
5,6375696,941213
5,890032,87646560
4,4815,54604655
3,28124,17358728
5,28136,82319705
3,4269,90184841
5,7915793,51210503
4,2651,10166587
5,824191,60155092
5,24579,75495713
3,402,62632430
5,21608,51556037
1,3956,55752394
3,6911,80096886
4,16284,231349
2,6427,57967427
3,8590449,80418960
5,26314,93463211
3,30210,82481152
5,3741,47275062
5,3506,69106716
5,3731,83299278
4,33667640,66078129
5,11603,52268437
5,34781432,90462380
2,4269,198989
4,78073,17387729
5,7446,37339896
5,6053364,5619141
5,87591,62344627
3,3478,266064
3,11608,19390310
3,6903683,76593763
3,6936,72513274
3,29307,920081
2,5877224,10113586
3,3352,47752124
4,5426289,50863961
3,16276,63986675
4,10047,46014503
5,6658110,83443975
5,34010,1051432
3,6725809,91672464
5,9962,17332735
5,10216,46014503
4,226694,10600355
5,7031887,74385135
3,3859,59387707
3,6627948,62525698
3,29307,36578456
4,11862,91997294
4,9402,92970615
4,7926758,85933789
4,5427419,17493071
3,5877378,72332925
5,33667628,64576866
5,6018010,58111887
3,8081177,766348
2,73862884,36379393
2,402,58750446
5,847291,5298720
5,6583819,82209743
5,2000,268215
2,34004,584029
3,6903683,48219112
4,3955,5161120
4,6627929,17135872
3,30805,19137483
4,5427443,53006791
3,6583819,65487656
4,33628500,85933789
4,4270,87095254
4,3506,83567494
5,7031887,34138952
5,103349,44905464
5,834474,5448013
4,6924,17488131
5,5426808,55307918
1,3557,17360146
5,27790,42326144
3,3526,32527767
3,6059046,87345016
5,6704561,49612398
4,7693611,67477660
5,11437491,66912113
2,3562,734783
3,21098,77278926
4,7332,286179
5,7434992,70587120
3,5430567,55752394
5,5441242,87828411
5,27788,82396894
3,6820,5313991
3,41536,83269416
1,30203,80729138
3,407,13072320
2,404,17606007
3,3352,91472160
5,6329090,89407164
3,5429128,43291054
3,3783,51384633
5,16509,19578712
3,9978,59342429
2,27802,80216189
3,34904104,83919080
3,253157,17593819
5,219508,48512606
3,11603,90114216
5,2651,42950665
4,4248,60843225
5,34006,35651548
4,4239,10689222
5,7031887,5115034
3,6327310,66504751
5,11865,19617080
3,6413,44450113
5,6627769,62916902
3,5430567,10762781
5,10341,19651011
3,10160,31630555
3,21715,85876438
5,5435151,19165097
5,18969,52675428
3,811811,45104711
5,6627813,72186862
5,34781432,48445525
3,4616859,17188945
4,6407907,886966
5,6329349,55082597
3,3813,90429336
5,7616,86040583
5,7693239,50328523
5,7923808,83255684
2,2651,5107263
5,16855,65487120
3,896172,51013686
3,4037,33324851
5,6627948,46920901
4,4385137,30691034
4,5423926,36896643
3,5438456,10103361
5,6929618,83440755
3,8338472,56669320
3,28286,39828185
5,30189,35077770
3,6302266,31581669
4,11198,58787959
3,3746,76831143
3,3264,60753297
3,7445094,39655526
5,11614,85442170
5,33667640,68119604
3,5423924,78445460
3,30162,5602677
4,7693611,81195731
3,830494,93751952
5,11156,55998165
2,34192,90339650
4,6627768,31930971
3,862884,86367970
5,5423934,92993452
1,6150378,67470295
3,5431611,61914398
5,4877,19285647
5,5427065,10389382
2,5426662,81066774
4,3532,10235329
4,33534332,31630555
4,5426662,31175516
4,6559401,59735958
5,6049933,68392620
3,3517,92691494
5,5435130,19403124
5,6018008,595672
3,6627764,19723941
5,6143672,70562358
5,35074,715219
3,5439461,82163623
1,6731,86987569
5,6631279,76878016
4,5437404,75447397
3,6903692,70870815
5,5427065,51464919
4,3560,65185401
5,7731162,62659527
3,11608,11085951
5,21850,401976
2,6820,59316089
4,5435155,67242158
5,6628423,19391963
5,9402,38408082
4,6627820,80096886
2,3502,1076070
3,16276,13133820
3,297799,43699727
4,16276,54948503
2,6910,5200598
5,4261,51918785
4,3415,92868800
5,3500,92821331
3,838120,40235936
4,87591,5101480
5,6618,68141515
3,6413,78805975
3,6627927,61144704
3,5989708,75103795
4,9977,36575891
1,22053,43960591
3,5877070,17701497
4,6329346,54526689
3,408,30155260
3,407,61864438
5,5426797,63164579
4,3241,78235256
5,17290,32622086
5,3241,63411772
3,26319,34211511
4,21351,67292399
1,7383609,60692508
4,7689422,86935754
3,102620,71363090
4,331807,19432282
4,21606,60392021
5,23215865,38206040
3,56690972,31833375
3,21606,19411126
5,834679,69096850
3,6627844,86935754
5,7837456,82503136
4,9962,85215666
4,253157,728439
3,6375746,65932471
5,820880,836565
4,11613,5530998
3,34011,48831126
5,840514,83443232
5,28361972,44699014
4,852504,17469063
1,3498,74256936
3,21315,55993619
5,3241,58935183
3,2651,58447537
4,5429304,91581961
3,7693911,17143936
1,3812,19043671
5,3741,33714741
5,4261,88788283
1,9003228,92959072
5,28099,92959072
3,5794756,900578
5,6618,10403306
2,21642,30164558
5,6627907,60392021
4,9951,715519
3,3741,69382237
5,3527,53773050
4,6329729,88912814
5,3532,59296473
4,26110472,84355898
4,6151569,17463655
3,29035,67647671
5,332246,62928155
1,5435446,71435886
5,17170,51475511
3,3557,77185156
3,3264,17217026
5,7693277,87980744
3,21715,84524227
4,28119,93654701
4,5439461,51159481
4,6627764,70587120
4,28286,67165115
3,3751,78835899
5,299673,30990646
3,27800,38878158
3,6871,5481553
3,6329636,55871043
5,5427379,79327590
3,9950,17746290
3,102620,19745735
4,6257203,54637180
5,5426324,60456468
3,3352,93255646
3,3986,59085548
3,11603,92928593
4,6627769,81213805
5,6627806,50084297
3,34192,19109851
3,219479,32286831
2,5423934,64051478
3,609148,90205175
5,21104,92598105
3,3783,60988860
5,16256,34280234
5,17364,46672232
1,3863,77048177
4,21637,76831543
1,10123,37810536
4,3321,39480853
3,5439461,72332925
5,3500,92905322
3,22728,38327511
5,29307,19372843
4,6326959,59017147
3,22071,91946924
5,5423926,67073326
5,5394178,91550284
5,6017988,743559
2,11616,5154980
5,9946320,54077230
1,102620,49456163
3,17737,93654701
5,102825,64040581
4,34031608,721714
4,3526,77600446
5,7913343,93134205
5,103647,34886884
3,6852630,744818
4,27786,106283
3,3561,60843225
5,6658110,87850790
4,297749,19109851
4,6903692,64173037
4,6627897,88868795
2,21460,53805217
4,4002,74819178
3,7685273,63348503
4,6327706,17082157
4,6327771,31729765
3,5435446,74771350
3,16555,19595483
5,30203,19240663
4,3481,32416979
5,4036,63097719
5,4269,63996704
5,3517,42063061
5,6327699,51159481
3,10047,44579647
3,30210,45223747
3,3745,43992320
5,6627924,48580359
3,9535,5114003
4,5877070,91960812
5,6628594,74456456
5,4163,88788283
4,5156,58338475
5,34125,71197130
1,3731,59538822
3,6627963,56043052
5,16555,91514060
5,6151603,93987259
3,5429611,63139001
5,9320668,34266009
5,33638084,44136881
2,6328097,39898072
3,3812,94306123
3,6852630,398287
2,6820,77369988
3,222752,5109310
3,6627856,75878197
3,5429440,17143936
4,5985631,55294417
1,5434928,42519727
5,405,60865898
4,34031608,19929787
5,6329345,5120120
5,5438048,52922763
4,6149185,624345
4,6628590,10535566
4,87642,85849509
3,834363,39672861
3,6627897,93793362
3,7446,32027439
5,5427937,66957545
4,7454,17106536
5,6049955,36070407
5,6910,50481091
5,6723852,19587835
3,21599,5559993
5,6328093,5625861
3,799831,82564910
5,21463,78536596
4,23731,85929214
4,33586940,35184422
4,6559394,55124014
5,16269,77590960
5,6627924,81282943
4,333444,57437732
5,22071,88788283
3,5423926,76390014
3,6149185,45689436
3,6631237,19156553
5,6042446,80156676
5,28099,50460443
5,6018007,69519179
1,6332042,36575891
3,2026,45771014
5,105281,42782223
4,6329342,47932027
3,5503580,19614197
5,6257203,5564359
3,17035,320064
5,610141,69452017
5,5877070,61350028
5,27788,48166418
5,7837456,74385135
2,3352,89848944
4,4412,35371849
4,3472,31630555
3,6625756,73248696
4,7692223,66525567
3,6583819,17388055
5,6329090,40135988
5,6375724,732119
3,34068,39254029
5,34121,10403306
5,33531032,73628715
3,5427153,70534990
2,5865136,17242267
5,17290,52532927
1,407,79135282
3,5865171,88094562
5,23731,87231190
5,6625756,42195641
3,7895201,87173497
3,809028,64699246
5,23738,94350732
3,6627963,45076050
3,21100,92785481
3,30189,94682587
3,16855,266064
5,3553,63023282
5,23731,39528063
2,838120,985632
3,3526,17543568
2,4119,76056619
4,10341,17159743
5,839723,38096665
5,9946320,75870414
1,3352,46927597
3,6563499,19775440
2,10124,73504445
4,6005667,136366
5,405,78967265
5,5427419,10372942
4,608897,10959780
5,6328244,85554142
4,3783,39176223
3,10123,44059953
5,3466,62912327
2,10220,44270438
5,7731125,92854451
3,835681,5057474
3,18971,39291144
2,8338472,45270558
4,827688,5481445
3,7081178,56375430
4,29308,17379596
4,7731239,81472875
5,799037,91336849
5,6627929,92973358
2,10220,90529834
4,5428660,53814723
3,6906507,13113895
4,8471590,17384309
5,5435145,460799
2,28124,67960258
4,6929543,92377550
4,6325658,888924
5,21100,83254853
5,835681,43908132
4,6627963,67146595
1,3986,43128370
5,26315,80001279
3,3515,82750008
5,4385,59513416
5,6825,81978502
3,4239,36883312
4,580398,70945692
4,4781816,19039497
4,3481,93091590
5,6329645,5504505
5,27802,55549948
4,11897,61548092
5,851658,48253983
4,4131,45980860
3,6145403,19326593
3,6627948,90421493
5,34665,59314900
4,6627948,87587208
5,27776,83746164
3,3863,51022561
3,3481,17539461
2,4513241,19264934
4,7399439,809847
4,15182,19003415
4,6326950,43229043
3,22728,64515516
5,6329731,71318383
5,9448,46390739
5,11603,93597300
4,6327775,73762811
3,9002583,43229043
3,5877070,68264523
5,6627844,86568907
5,21105,72045660
5,312012,75009219
3,3517,17212115
4,6627929,37043747
5,41533,43097550
3,21877,49309488
4,6959503,93628277
3,6327771,52268073
4,5423925,38652117
4,3532,80096886
2,34011,37291885
5,6936,94479291
4,3986,44537053
3,297803,81798975
5,6018007,3633818
4,5426662,70246040
5,8071726,86760921
3,21349,13002777
5,5429611,17517144
4,7046064,147393
3,5427937,43465112
3,6143672,11085951
5,6627948,31697001
4,5427927,90556320
4,4047,59387707
5,7046902,57288784
4,3490,80096886
5,28099,69464082
4,9535,57694045
4,8748919,42144097
5,27776,38201483
5,5434928,47347817
4,6150474,58855365
4,5423934,90099554
3,87591,17107113
5,56690972,40799720
3,3560,75948238
1,5423929,51890043
3,6627948,17450462
4,5893,66525567
3,6143672,45519493
5,103647,59445191
3,6323953,39862427
5,28156,940322
5,6959503,62595547
5,6658110,30096475
5,6825,80228264
2,407,19414241
5,34193,19651011
3,835246,89301469
3,7075945,71228878
3,4131,53787149
2,3936,73043465
3,4131,17449240
3,4269,63829092
5,6627771,74391090
3,29314,78482704
3,3519,93693114
5,21466,68257491
5,6150378,93090325
5,7379,93534364
5,851657,52268437
4,14868041,53797743
5,21608,72417556
5,5085,52288125
4,6627856,50283444
3,11156,54008888
3,6145403,33952385
5,265943,70009408
4,33648916,17379596
4,17170,66291211
3,5423933,19552182
4,5427519,92304628
5,4052,69475432
3,9953,17324482
4,5192,85876438
5,27282,87175444
3,4037,55169760
4,3741,5169294
4,12662652,645624
3,34004,84755193
4,6331965,43624971
5,6627924,72606775
4,6332013,93654701
1,409,77170802
5,6005387,82716626
3,6627924,33432266
2,5984224,40462104
5,6069722,36784135
4,4932864,624345
5,196113,57286086
5,34011,48183948
5,4047,402979
3,407,5683990
4,404,60865898
3,34011,84498284
5,7693277,35134298
5,329344,54949424
3,11867,37140631
5,6822,60532065
4,5435127,37848222
4,7054689,72475525
2,87591,1142225
5,15182,95032560
4,5426830,49451172
4,8081169,31059699
3,1129,1211607
3,3560,49228623
4,6327215,78680095
5,3812,49875973
1,5427065,90577347
3,5428757,41105216
4,28140,5381618
5,809028,93286421
4,21135,81213805
2,3527,42192969
4,7332,33514622
5,3497,33342480
4,6331247,67455512
3,5437415,92892454
5,3649,79050651
3,6329636,55549948
5,12662652,85933789
5,820880,67296102
3,10123,61686344
5,7054687,71246909
3,6327701,31559064
5,5440354,17177834
5,27788,64138646
4,6725809,65547982
3,24579,17450462
3,5346622,71747659
3,6822,94282544
5,6627856,92753916
5,6929451,87320296
5,9958,63917050
5,5433819,19362914
4,312012,74810097
4,5984224,17143936
3,890032,62916902
2,6627820,58607243
3,30210,49662868
2,5437415,93365847
3,6631237,71673043
2,33581360,62972565
4,6930139,17511463
2,3502,353088
4,6627769,68516114
3,3553,70704292
3,6936,74732430
4,30163,81516018
5,66511136,40226639
4,3912,64173037
5,222752,5738579
4,4016,697551
1,5426220,69732975
4,11615,65684926
4,6143711,48286069
4,7332,5361561
2,6731,472331
4,6427,61049075
5,6049955,84132419
3,3557,46083928
5,17737,483079
5,15179,74809617
3,9402,71990552
5,841702,33428625
1,5787235,85568002
4,21644,51440528
3,6631237,46667120
1,6326950,81612065
2,3474,77873136
4,5423932,48160515
4,6627963,93814475
5,196113,83908672
4,33531148,85280670
3,7693277,10959780
4,6375800,940623
5,6018007,89357285
3,6852630,5132033
5,28140,62010228
3,5423924,439497
5,7081178,49514045
4,6327296,17199402
5,21463,80917614
3,7616,87153352
4,7689422,19203346
5,6327701,88671565
4,6725763,74449897
5,213713,72570254
4,4248,43132985
5,5440335,44186597
3,6822,70113677
4,6377299,78169462
4,5794756,17484766
4,3357,41547094
5,33786768,64283161
5,21715,837807
4,5431004,76852973
3,6329729,90321497
4,6628984,748835
2,6627768,16035675
4,11615,10747064
3,4154,62452063
2,10160,89939251
3,30163,78635697
2,5423924,5500680
3,331778,19120385
2,6375746,74418381
1,18969,19960025
4,6328370,47612709
4,7340,64173037
4,23737,19198162
5,5427153,75077546
4,23225276,67705353
3,3487,809582
5,6413,602673
5,3955,17128128
4,63205532,66525567
3,6329353,48522986
5,3516,59291687
2,5428757,57135378
5,6328243,44179954
4,827688,1451232
3,4261,61834258
3,4052,75608717
4,21637,36531971
5,28286,77356664
5,29308,64689322
4,6628602,624345
5,6328370,17104218
5,7895147,93280935
4,851658,71769743
3,3487,93814475
5,33282,94111046
4,5426233,33373157
3,409,76368519
5,6328866,36683068
2,5436369,54673316
4,226694,84216512
5,11907,61711095
5,33650276,19532693
4,10160,83567362
2,4089,10414983
4,5427937,79742599
1,4246,19054042
4,77946,56825438
3,4807,66783340
2,3246,52776204
4,6725809,62916902
4,6559401,79533803
4,5437410,17214198
1,4932864,75314567
3,5433567,49432265
5,87590,264031
3,3912,88148397
4,5341083,5075670
5,5423926,93921404
3,4875,50486529
2,15187,59900968
5,5510,60392021
3,6902851,93687380
3,21315,87109281
5,4678166,64800589
3,21135,775384
3,3953,19805257
3,838120,71582342
5,5439475,460799
3,78074,90195165
4,3985,62231431
5,6329637,93901940
5,17734,30777298
5,10124,53724989
4,5865139,40781871
4,6149185,30691034
5,5476,87980155
3,5437415,74001048
5,10220,18018840
5,7688374,74092990
5,30210,49627265
1,7616,42519727
3,16269,775328
5,2000,85937177
4,11872,66478486
5,3352,17676788
5,409,17140763
2,3745,45047453
5,8748919,95222674
4,6327296,84022880
5,30801,62254999
4,10200,5578742
3,15175,46697449
5,27776,79796194
5,6329678,36695913
2,3472,683108
5,3936,49224399
4,10220,17051633
1,4250,47035639
4,3527,71995237
5,5431611,17504862
3,3503,48219112
1,5437403,89385062
3,3567,851697
1,21098,77420131
4,5428111,5242681
5,30162,55019436
3,5423929,86043293
3,30150,30540398
5,41544,69716602
4,6657226,704443
3,7446,71636459
3,838120,288995
3,4131,5431015
5,838120,62595547
5,6773757,63833603
5,34192,57669351
5,307243,37882030
3,5429611,90321497
1,11865,70368296
3,9092247,39501011
3,4430,44203600
3,6936,86935754
3,6903643,75639655
5,331778,733593
4,10217,62855346
5,3511,17149376
4,7895147,78910774
2,407,58611928
3,34011,87334717
3,7825,19067145
5,2000,19533924
5,6773757,5075252
5,6017991,43730484
3,6631199,824429
5,3543,904617
3,4163,61813959
5,6005387,92960802
5,6329078,63139001
3,6328370,88968913
5,6551952,59422766
5,15175,11018161
3,6825,5318155
1,4932864,87226611
2,3478,46448133
5,6329645,85880751
5,5998479,66024321
4,6336847,34611434
4,329344,123393
5,6627948,42350294
4,6326949,31745943
4,6330859,42868704
5,3526,48529364
5,3498,72763309
5,5979647,84915180
4,6930139,31408879
4,11603,60392021
3,5865171,92852414
1,3503,17332663
5,6329350,60565769
5,5426891,59342429
4,4089,86613379
3,404,65634552
4,11907,93554003
5,15180,94111046
4,22053,87292089
5,5439760,85153107
4,3567,68141515
4,10160,95187464
4,222804,19003415
3,7616,10513482
5,6627927,93017955
5,3498,44785808
3,34665,39831099
5,610141,10868537
3,6377299,240303
5,21599,74951890
3,809028,36624975
4,8071726,77961822
3,10220,19003415
3,5427419,89987896
3,6330214,93496521
5,834480,78410775
4,5476,19251439
5,6902851,80258466
3,6731,93898457
3,8590449,62254999
5,502307,87583352
4,9422,64008730
5,5437403,42554689
4,6627897,13017864
4,10220,77787280
5,3499,19537883
2,6329341,887386
4,890032,66982796
3,10182,67034689
2,6375800,19461232
5,6929585,17613178
5,408,56450889
3,5870965,84790046
3,5429129,36048774
5,3241,72359961
5,342607,5013264
1,3936,19034712
5,872793,85814897
4,850317,80096886
3,5988971,48716455
2,6328244,47035255
3,4385,92056148
5,16509,88901367
5,34771572,57633488
3,6143672,17665957
4,3984,77911652
4,6336936,17379596
5,30163,93229670
4,33650276,71194822
4,28361972,5488729
5,6004241,50570599
5,7329,804225
4,3527,35614709
4,3246,87266409
5,6329731,45567042
4,824974,72630408
3,6005628,90321497
3,799831,80096886
5,305819,19128306
5,7688374,92854451
3,6376009,46563016
3,21644,59553592
5,6330214,76434906
2,7329,17293089
3,5426830,43813810
3,5441242,789866
5,6331250,84173407
4,4135,46018445
4,841141,41608243
5,6325921,76071174
5,6049933,93463211
3,4142,5394212
3,3527,93429311
5,5435145,66957545
4,11862,89590223
3,3511,78895575
5,11907,93888493
4,6552446,43571357
3,835246,39942498
4,5429128,54470933
4,6628590,155350
3,4246,60263695
3,6725809,17276168
2,7462,44377093
4,9452,19008708
4,7032003,80280003
3,27776,76446948
4,6336936,258853
5,4840874,37729232
3,6329345,90184841
3,6018007,19621552
5,3511,83863130
3,7663,70159008
1,6145403,43960591
5,219508,80910462
4,6627844,17236981
5,27790,44469505
3,6627924,43992553
5,6627806,64674296
4,4002,39154721
3,809028,51517050
3,21933,93180134
3,34193,43699727
3,7731162,5548164
5,6929451,93896230
3,222804,19489942
2,5423933,93203237
3,5426830,59387707
5,5423924,90528573
4,6145403,10837899
5,4815,35745872
5,33587484,93855691
4,5787235,65243482
2,3466,17705169
4,6796690,72303623
3,4037,51985468
5,11616,55249183
5,824974,10328505
5,3746,54277168
5,7616,52936666
5,5435156,39828992
5,5429129,59439848
5,6559394,17144460
4,21647,86557492
4,16284,57381015
4,4150,36560114
5,6631202,264031
5,34125,74108741
4,5423933,35894456
5,4246,91567774
5,103581,5139039
5,6331982,39874722
2,4932864,87181312
3,5435132,17341504
5,3516,33998366
4,834679,62891053
5,4127,64539615
2,407,67511651
2,508986,92611098
3,5440371,66588179
3,6327775,77915093
4,102620,85112081
2,77947,19887561
4,7055135,53169130
3,5865171,19109851
3,5438435,5122622
3,73862884,952234
5,4385137,590871
5,6625926,33115634
3,16269,19543809
4,314724,85933789
5,23171225,54112085
3,6103600,85414741
5,6042446,86399302
2,5426613,10287761
3,15182,77147405
4,3478,76246070
4,30118,19424207
3,7381,36009914
2,4119,81837802
2,7663,89391847
2,6825,52108053
1,10123,43960591
4,9950,63090001
1,5429128,79840302
3,3498,82717439
3,5423926,80913922
3,5426891,53588319
3,2026,30120592
5,6649636,34677288
5,3487,62223346
3,5435134,5427330
5,41533,17580486
2,6328370,71421812
3,896172,46259157
2,3527,5349445
5,253157,47400155
3,3899,77004349
4,3985,88001590
3,3472,17451409
5,5438435,3021126
4,30801,61508310
4,6143711,69507422
5,5423933,36017630
3,6377322,246904
4,6929585,80096886
4,3998,19675143
4,29314,42872447
5,6328093,49633606
2,34004,86595957
3,3498,37234661
3,3250,65413940
3,3813,266064
3,11600,5074437
3,3745,70579894
4,3517,75591511
5,7081178,37483225
4,5865139,5734705
5,265943,34279547
1,6820,94098554
5,6151557,34267009
4,30162,85342558
3,5324056,92856550
2,9452,333378
3,6903692,93841894
5,27782,83738630
4,6327699,68107548
5,5435130,32039042
2,6820,91813308
4,6331239,88931076
5,7663,58278444
4,5435132,17531357
3,4781816,82681117
5,27797,89930700
3,799037,56394305
5,8092312,77209937
3,5423933,60651137
5,872794,90318844
4,305819,5516096
5,8078908,78889975
4,5427937,77077680
5,30163,60272317
3,408,84209830
2,5423924,73973277
5,872793,60565769
5,6328374,79815115
5,7383609,59440209
3,21349,90321497
3,6929451,94351036
4,6005387,53460913
4,5427754,17143936
5,3562,36517093
4,4246,13009667
5,6631202,61726430
3,5423933,13020195
5,3246,17523532
5,7047173,70998692
5,3543,33998366
5,4270,914752
3,5929,266064
4,3328,61144704
3,4807,82158109
5,5795262,81895187
5,6151569,74921413
3,6657226,41969665
5,6049933,19926153
5,5438456,43403063
4,5423933,88750548
1,5437404,79167871
4,7383609,73821435
1,6427,92962388
3,7687427,702299
5,30150,39912456
4,3526,31835240
5,9956381,44509332
4,6852650,236014
5,5441242,44312544
5,5438456,78912082
3,5438456,80116750
4,3985,83639007
4,7046064,55340046
5,3912,35822551
3,3517,91461921
4,6151557,46329026
5,6563499,32663503
5,5434922,81272262
4,6327701,82478566
4,5435107,17549880
3,7825,86789697
4,6018008,91636481
4,851658,61834258
3,11615,47259855
1,3503,56001431
3,3912,54105701
5,3527,34367123
5,9950,80553565
4,8338472,78300014
3,10160,69301167
5,3499,81548788
4,30189,32632927
4,7393816,37784010
3,5156,63934624
5,254801,66203035
4,6930139,5349843
4,7255,73474357
3,5426827,72991537
3,5433478,62855346
1,6375800,47240988
3,6583852,5516939
3,30189,19187746
5,17064,62246263
5,3506,89520277
4,29049,734097
3,5423932,66696149
3,6583819,84832714
5,5893,36356002
3,5979647,17449914
3,3264,32513031
2,6061161,5580447
2,3500,10877889
5,799831,82550856
5,7731239,67895125
3,2026,37155074
3,604309,39642928
2,16855,76755483
5,3427,82373471
4,6627927,40281051
4,29035,73187764
1,3527,70263650
3,10216,74674307
4,838120,66525567
3,4154,68292393
4,6731,53373146
4,5427065,64312035
4,73862884,113215
3,5435132,44810292
3,26315,90321497
4,3955,62553873
5,7663,19003415
3,6328370,36575891
2,7454,40038960
4,9978,85527631
4,4002,39176223
5,29049,10252363
4,16509,94486056
3,9081035,60843945
5,11862,93799289
5,824191,69225865
5,610141,56194973
3,3526,5552929
3,11613,30949000
5,35074,13014866
5,30801,48827164
3,21642,53727103
4,6149185,93789252
4,3936,91336849
5,15178,80221903
5,5435145,5155940
3,10160,82178285
4,3466,65547982
4,4119,49268700
5,6551952,460799
5,297797,86572574
4,6327701,88699634
2,28286,44135477
1,21642,846332
3,4246,51374875
5,3357,83666584
5,3515,76268553
5,21349,1000373
4,28361972,734097
3,5423932,33762864
3,299673,91508713
5,7693277,58744872
2,22728,81928271
5,6331250,93038537
5,6627948,60565769
2,21105,13000491
1,2026,31232800
3,30150,79533803
3,3328,307587
3,5426827,5298436
3,6903643,10263238
3,5427754,40999395
1,21100,87617725
4,11600,70250755
3,7731162,93793362
3,4089,5596494
3,5429440,93714167
4,28119,34138952
5,5156,85122443
5,6327699,93700097
5,34665,81192573
5,6852630,31958076
1,4002,81640322
4,405,44515501
3,6058447,19626481
3,6627770,19193848
5,3511,60825210
5,8328640,5558446
5,18544258,67076091
5,6657135,19179003
3,6143711,44756086
5,26315,585525
5,6627963,55595332
3,6627932,70230789
3,9422,19100108
5,5433567,39279918
4,6631471,17462325
4,102620,65205117
2,609148,82825878
5,5865171,70740324
5,5428111,53664811
3,830065,5195405
4,6325533,86279373
1,6627907,19515009
5,21100,65482206
4,3519,37305806
5,26319,71530202
5,3731,73397572
4,3984,76554139
5,6331250,66527775
4,103349,17236981
4,824974,47303066
5,6880,19555873
2,3498,90129849
3,73862884,47354370
3,6627769,17450462
5,6375696,38583407
3,5440335,93660720
1,3742,17257803
2,3812,5304844
3,222804,80228264
5,6330859,78744044
3,7922,19634506
3,6323155,19098978
3,222752,34676657
5,26319,88901367
4,6628984,52035396
5,5870965,10225447
3,6627927,554289
5,9090218,58178482
4,7687427,61282730
5,890032,68796130
5,41535,61919101
4,29315,72657393
5,6627927,63390645
5,6906507,36364846
4,3499,67114698
3,27802,84656471
5,265943,46503194
4,10047,35921736
4,3500,37031849
4,22922,64665962
4,6329353,60001944
4,21599,55091150
5,10160,45655111
3,6627823,13082604
3,3751,46376914
3,3998,46848035
3,30801,50740165
5,16897,84809635
3,30203,38471999
4,5435124,43506721
4,799037,52332556
3,6330619,37728322
4,34070284,70975258
3,2000,64148138
4,6630075,5640870
4,5439475,70856510
4,5510,91483787
5,3250,59342429
3,6563564,33408920
3,7399439,58594789
4,4239,61144704
3,6332031,80263517
4,29307,46179149
5,5435441,53806192
3,5423934,65874339
5,5423929,34314365
3,11156,42457927
3,6627823,39268755
5,8092312,56025233
4,6327215,17593819
5,4269,62223346
4,5435156,71197130
5,16302,41559769
4,4430,67375825
4,7329,47802440
3,5429582,41763738
5,4807,88710979
4,6588463,80096886
4,6143711,32918206
4,17170,44700605
5,9423,35568270
4,9448,93099586
5,21303,5164975
4,3511,5113640
4,7895147,48048768
5,6930535,43210031
3,18971,85741914
1,3241,85568002
4,3936,62254999
3,4129,66806870
5,21324,93411262
4,5431611,60250852
2,402,70624817
4,6820,40043573
3,11616,55118306
4,6327775,5300594
4,9005091,50891966
5,4131,49420954
4,3466,93458248
3,5434928,30540398
2,5894980,5635066
4,9422,369050
3,16284,47301651
5,6327296,5300594
5,6910,48219857
3,6871,88763211
5,835246,60565769
3,21135,40341328
4,6328857,58724034
5,1127,42811585
3,21637,948620
5,7454,19569557
3,27786,30120592
5,3953,46075308
4,222804,75236882
5,331807,95060389
3,5510,32494674
3,6150378,58855365
3,4154,55975786
3,6332042,42416103
3,5870965,17465070
2,3511,88776118
5,16276,43253255
5,6049933,94111046
4,4135,94152585
5,874134,19045237
5,6589612,57693720
5,34003,71534822
5,3859,17338290
3,3956,71422024
4,838120,68951259
5,27790,80158640
5,3519,32729894
4,6330208,77671772
5,33570412,68481701
1,3561,90522991
4,6627823,5298436
3,9953,74674307
5,11600,19915412
5,5435127,19385698
5,41544,19391963
2,6427,692867
5,5440335,5120120
2,3516,54253592
2,6059046,70799828
4,7446,37970900
2,4430,52439655
